,progrnumber,stoppointid,lineid,routeid
11254,4,3335,70D,70D_71
11255,5,3336,70D,70D_71
11256,6,3337,70D,70D_71
11257,7,3338,70D,70D_71
11258,8,3339,70D,70D_71
11259,9,3340,70D,70D_71
11260,10,1545,70D,70D_71
11261,11,1840,70D,70D_71
11262,12,1841,70D,70D_71
11263,13,4314,70D,70D_71
11264,14,1687,70D,70D_71
11265,15,1688,70D,70D_71
11266,16,1689,70D,70D_71
11267,17,1690,70D,70D_71
11268,18,1691,70D,70D_71
11269,19,1692,70D,70D_71
11270,20,1693,70D,70D_71
11271,21,1694,70D,70D_71
11272,22,1695,70D,70D_71
11273,23,1696,70D,70D_71
11274,24,1697,70D,70D_71
11275,25,1698,70D,70D_71
11276,26,1699,70D,70D_71
11277,27,1700,70D,70D_71
11278,28,1701,70D,70D_71
11279,29,1702,70D,70D_71
11280,30,16,70D,70D_71
11281,31,5144,70D,70D_71
11282,32,7027,70D,70D_71
12974,32,1510,70D,70D_71
11283,33,1510,70D,70D_71
12821,33,156,70D,70D_71
11284,34,156,70D,70D_71
12975,34,27,70D,70D_71
11285,35,27,70D,70D_71
12976,35,28,70D,70D_71
11286,36,28,70D,70D_71
12977,36,29,70D,70D_71
11287,37,29,70D,70D_71
12978,37,4680,70D,70D_71
11288,38,4680,70D,70D_71
12979,38,90,70D,70D_71
11289,39,90,70D,70D_71
12822,39,91,70D,70D_71
11290,40,91,70D,70D_71
12980,40,7571,70D,70D_71
11291,41,7571,70D,70D_71
7911,1,4342,75,75_18
7912,2,4348,75,75_18
7913,3,4646,75,75_18
7914,4,4647,75,75_18
7915,5,4435,75,75_18
7916,6,2605,75,75_18
12682,6,2604,75,75_18
7917,7,2538,75,75_18
12812,7,2605,75,75_18
7918,8,2539,75,75_18
12674,8,2538,75,75_18
7919,9,2540,75,75_18
12751,9,2539,75,75_18
7920,10,2542,75,75_18
12809,10,2540,75,75_18
7921,11,6128,75,75_18
7922,12,2544,75,75_18
12687,12,6128,75,75_18
7923,13,2545,75,75_18
7924,14,2547,75,75_18
12688,14,2545,75,75_18
7925,15,2548,75,75_18
7926,16,946,75,75_18
12467,16,2548,75,75_18
7927,17,1131,75,75_18
12742,17,946,75,75_18
7928,18,1132,75,75_18
12675,18,1131,75,75_18
7929,19,1133,75,75_18
12817,19,1132,75,75_18
7930,20,1134,75,75_18
12732,20,1133,75,75_18
7931,21,5131,75,75_18
7932,22,5132,75,75_18
12696,22,5131,75,75_18
7933,23,1305,75,75_18
12743,23,5132,75,75_18
7934,24,1306,75,75_18
12748,24,1305,75,75_18
7935,25,1307,75,75_18
12701,25,1306,75,75_18
7936,26,1308,75,75_18
12468,26,1307,75,75_18
7937,27,1309,75,75_18
12697,27,1308,75,75_18
7938,28,4332,75,75_18
12676,28,1309,75,75_18
7939,29,4333,75,75_18
12702,29,4332,75,75_18
7940,30,4334,75,75_18
12813,30,4333,75,75_18
7941,31,4712,75,75_18
7942,32,2853,75,75_18
12698,32,4712,75,75_18
7943,33,2854,75,75_18
12689,33,2853,75,75_18
7944,34,2855,75,75_18
7945,35,2856,75,75_18
12730,35,2855,75,75_18
7946,36,2857,75,75_18
12683,36,2856,75,75_18
7947,37,2858,75,75_18
12677,37,2857,75,75_18
7948,38,2859,75,75_18
12725,38,2858,75,75_18
7949,39,2860,75,75_18
12749,39,2859,75,75_18
7950,40,2861,75,75_18
12744,40,2860,75,75_18
7951,41,2862,75,75_18
12469,41,2861,75,75_18
7952,42,2863,75,75_18
12752,42,2862,75,75_18
7953,43,2864,75,75_18
12690,43,2863,75,75_18
7954,44,4486,75,75_18
12816,44,2864,75,75_18
7955,45,4586,75,75_18
12733,45,4486,75,75_18
7956,46,2872,75,75_18
12691,46,4586,75,75_18
7957,47,2873,75,75_18
12678,47,2872,75,75_18
7958,48,2874,75,75_18
12818,48,2873,75,75_18
7959,49,2877,75,75_18
12470,49,2874,75,75_18
7960,50,7394,75,75_18
12727,50,2877,75,75_18
7961,51,2878,75,75_18
12728,51,7394,75,75_18
7962,52,2879,75,75_18
12753,52,2878,75,75_18
7963,53,4779,75,75_18
7964,54,7057,75,75_18
12692,54,4779,75,75_18
7965,55,4847,75,75_18
12734,55,7057,75,75_18
7966,56,4848,75,75_18
12693,56,4847,75,75_18
7967,57,449,75,75_18
12684,57,4848,75,75_18
7968,58,450,75,75_18
12815,58,449,75,75_18
7969,59,3181,75,75_18
12679,59,450,75,75_18
7970,60,447,75,75_18
12731,60,3181,75,75_18
7971,61,5045,75,75_18
12703,61,447,75,75_18
7972,62,4460,75,75_18
12811,62,5045,75,75_18
7973,63,453,75,75_18
12814,63,4460,75,75_18
7974,64,4477,75,75_18
12471,64,453,75,75_18
7975,65,3321,75,75_18
12735,65,4477,75,75_18
7976,66,4571,75,75_18
12694,66,3321,75,75_18
7977,67,2013,75,75_18
12680,67,4571,75,75_18
7978,68,2014,75,75_18
12695,68,2013,75,75_18
7979,69,4636,75,75_18
7980,70,2016,75,75_18
12704,70,4636,75,75_18
7981,71,2015,75,75_18
12729,71,2016,75,75_18
7982,72,2017,75,75_18
12472,72,2015,75,75_18
7983,73,2018,75,75_18
7984,74,2019,75,75_18
12745,74,2018,75,75_18
7985,75,2020,75,75_18
12736,75,2019,75,75_18
7986,76,2021,75,75_18
12699,76,2020,75,75_18
7987,77,2022,75,75_18
12685,77,2021,75,75_18
7988,78,4565,75,75_18
12754,78,2022,75,75_18
7989,79,4566,75,75_18
12681,79,4565,75,75_18
7990,80,4567,75,75_18
12726,80,4566,75,75_18
7991,81,2031,75,75_18
12750,81,4567,75,75_18
7992,82,2032,75,75_18
12473,82,2031,75,75_18
7993,83,2033,75,75_18
7994,84,2034,75,75_18
12747,84,2033,75,75_18
7995,85,2035,75,75_18
12810,85,2034,75,75_18
7996,86,2036,75,75_18
12746,86,2035,75,75_18
7997,87,2038,75,75_18
12686,87,2036,75,75_18
12700,88,2038,75,75_18
7013,1,2038,75,75_21
7014,2,2039,75,75_21
7015,3,2040,75,75_21
7016,4,2041,75,75_21
7017,5,2042,75,75_21
7018,6,2043,75,75_21
7019,7,2044,75,75_21
7020,8,2045,75,75_21
7021,9,2046,75,75_21
7022,10,4568,75,75_21
7023,11,4569,75,75_21
7024,12,7658,75,75_21
7025,13,4570,75,75_21
7026,14,2056,75,75_21
7027,15,2057,75,75_21
7028,16,2058,75,75_21
7029,17,2059,75,75_21
7030,18,2060,75,75_21
7031,19,2061,75,75_21
7032,20,2062,75,75_21
7033,21,2063,75,75_21
7034,22,2064,75,75_21
7035,23,2065,75,75_21
7036,24,4637,75,75_21
7037,25,3322,75,75_21
7038,26,3563,75,75_21
7039,27,444,75,75_21
7040,28,445,75,75_21
7041,29,4779,75,75_21
7042,30,7057,75,75_21
7043,31,4847,75,75_21
7044,32,4848,75,75_21
7045,33,449,75,75_21
7046,34,450,75,75_21
7047,35,3181,75,75_21
7048,36,447,75,75_21
7049,37,5045,75,75_21
7050,38,7393,75,75_21
7051,39,2880,75,75_21
7052,40,2882,75,75_21
7053,41,2883,75,75_21
7054,42,2885,75,75_21
7055,43,2886,75,75_21
7056,44,2887,75,75_21
7057,45,4587,75,75_21
7058,46,2842,75,75_21
7059,47,2843,75,75_21
7060,48,2844,75,75_21
7061,49,2845,75,75_21
7062,50,2846,75,75_21
7063,51,2847,75,75_21
7064,52,4397,75,75_21
7065,53,2848,75,75_21
7066,54,2849,75,75_21
7067,55,2850,75,75_21
7068,56,2851,75,75_21
7069,57,2852,75,75_21
7070,58,4707,75,75_21
7071,59,4708,75,75_21
7072,60,4336,75,75_21
7073,61,4337,75,75_21
7074,62,1317,75,75_21
7075,63,1318,75,75_21
7076,64,1319,75,75_21
7077,65,1281,75,75_21
7078,66,1329,75,75_21
7079,67,1330,75,75_21
7080,68,5129,75,75_21
7081,69,5130,75,75_21
7082,70,1138,75,75_21
7083,71,1139,75,75_21
7084,72,1140,75,75_21
7085,73,2515,75,75_21
7086,74,2516,75,75_21
7087,75,2517,75,75_21
7088,76,2518,75,75_21
7089,77,2520,75,75_21
7090,78,2521,75,75_21
7091,79,2522,75,75_21
7092,80,2524,75,75_21
7093,81,2523,75,75_21
7094,82,2532,75,75_21
7095,83,2533,75,75_21
7096,84,2534,75,75_21
7097,85,2535,75,75_21
7098,86,2536,75,75_21
7099,87,2616,75,75_21
7100,88,2617,75,75_21
7101,89,2557,75,75_21
7102,90,4436,75,75_21
7103,91,5008,75,75_21
7104,92,4640,75,75_21
7105,93,4347,75,75_21
7106,94,7181,75,75_21
868,1,2243,76,76_36
869,2,2200,76,76_36
870,3,5006,76,76_36
871,4,5007,76,76_36
872,5,2655,76,76_36
873,6,2656,76,76_36
874,7,2668,76,76_36
875,8,2672,76,76_36
876,9,2673,76,76_36
877,10,2206,76,76_36
878,11,4798,76,76_36
879,12,4795,76,76_36
880,13,2675,76,76_36
881,14,2124,76,76_36
882,15,2125,76,76_36
883,16,2126,76,76_36
884,17,2127,76,76_36
885,18,2128,76,76_36
886,19,2129,76,76_36
887,20,2130,76,76_36
888,21,2158,76,76_36
889,22,2159,76,76_36
890,23,4409,76,76_36
891,24,2173,76,76_36
892,25,2174,76,76_36
893,26,3425,76,76_36
894,27,2763,76,76_36
895,28,2619,76,76_36
896,29,2620,76,76_36
897,30,2345,76,76_36
898,31,5008,76,76_36
899,32,4640,76,76_36
900,33,4347,76,76_36
901,34,4341,76,76_36
902,1,4341,76,76_37
903,2,4348,76,76_37
904,3,4646,76,76_37
905,4,4647,76,76_37
906,5,2363,76,76_37
907,6,2364,76,76_37
908,7,2618,76,76_37
909,8,5011,76,76_37
910,9,2762,76,76_37
911,10,2110,76,76_37
912,11,2111,76,76_37
913,12,2112,76,76_37
914,13,2114,76,76_37
915,14,2115,76,76_37
916,15,2116,76,76_37
917,16,2117,76,76_37
918,17,2118,76,76_37
919,18,2119,76,76_37
920,19,2120,76,76_37
921,20,2121,76,76_37
922,21,2123,76,76_37
923,22,2685,76,76_37
924,23,4795,76,76_37
925,24,2686,76,76_37
926,25,7510,76,76_37
927,26,4799,76,76_37
928,27,2205,76,76_37
929,28,2687,76,76_37
930,29,2688,76,76_37
931,30,2689,76,76_37
932,31,2696,76,76_37
933,32,2697,76,76_37
934,33,4414,76,76_37
935,34,5009,76,76_37
936,35,2199,76,76_37
6771,1,7026,76A,76A_28
6772,2,4747,76A,76A_28
6773,3,2960,76A,76A_28
6774,4,1840,76A,76A_28
6775,5,1841,76A,76A_28
6776,6,1842,76A,76A_28
6777,7,7374,76A,76A_28
6778,8,2241,76A,76A_28
6779,9,2242,76A,76A_28
6780,10,2243,76A,76A_28
6781,11,2200,76A,76A_28
6782,12,5006,76A,76A_28
6783,13,5007,76A,76A_28
6784,14,2655,76A,76A_28
6785,15,2656,76A,76A_28
6786,16,2668,76A,76A_28
6787,17,2672,76A,76A_28
6788,18,2673,76A,76A_28
6789,19,2206,76A,76A_28
6790,20,4798,76A,76A_28
6791,21,4795,76A,76A_28
6792,22,2675,76A,76A_28
6793,23,2124,76A,76A_28
6794,24,2125,76A,76A_28
6795,25,2126,76A,76A_28
6796,26,2127,76A,76A_28
6797,27,2128,76A,76A_28
6798,28,2129,76A,76A_28
6799,29,2130,76A,76A_28
6800,30,2158,76A,76A_28
6801,31,2159,76A,76A_28
6802,32,4409,76A,76A_28
6803,33,2173,76A,76A_28
6804,34,2174,76A,76A_28
6805,35,3425,76A,76A_28
6806,36,2763,76A,76A_28
6807,37,2619,76A,76A_28
6808,38,2620,76A,76A_28
6809,39,2345,76A,76A_28
6810,40,5008,76A,76A_28
6811,41,4640,76A,76A_28
6812,42,4347,76A,76A_28
6813,43,4341,76A,76A_28
10951,1,4341,76A,76A_29
10952,2,4348,76A,76A_29
10953,3,4646,76A,76A_29
10954,4,4647,76A,76A_29
10955,5,2363,76A,76A_29
10956,6,2364,76A,76A_29
10957,7,2618,76A,76A_29
10958,8,5011,76A,76A_29
10959,9,2762,76A,76A_29
10960,10,2110,76A,76A_29
10961,11,2111,76A,76A_29
10962,12,2112,76A,76A_29
10963,13,2114,76A,76A_29
10964,14,2115,76A,76A_29
10965,15,2116,76A,76A_29
10966,16,2117,76A,76A_29
10967,17,2118,76A,76A_29
10968,18,2119,76A,76A_29
10969,19,2120,76A,76A_29
10970,20,2121,76A,76A_29
10971,21,2123,76A,76A_29
10972,22,2685,76A,76A_29
10973,23,4795,76A,76A_29
10974,24,2686,76A,76A_29
10975,25,7510,76A,76A_29
10976,26,4799,76A,76A_29
10977,27,2205,76A,76A_29
10978,28,2687,76A,76A_29
10979,29,2688,76A,76A_29
10980,30,2689,76A,76A_29
10981,31,2696,76A,76A_29
10982,32,2697,76A,76A_29
10983,33,4414,76A,76A_29
10984,34,5009,76A,76A_29
10985,35,2201,76A,76A_29
10986,36,4401,76A,76A_29
10987,37,1813,76A,76A_29
10988,38,1814,76A,76A_29
10989,39,7026,76A,76A_29
224,1,4713,77A,77A_28
225,2,4714,77A,77A_28
226,3,4960,77A,77A_28
227,4,4932,77A,77A_28
228,5,4933,77A,77A_28
229,6,2590,77A,77A_28
230,7,2591,77A,77A_28
231,8,2592,77A,77A_28
232,9,2357,77A,77A_28
233,10,2566,77A,77A_28
234,11,2568,77A,77A_28
12452,11,2567,77A,77A_28
235,12,2569,77A,77A_28
12418,12,2568,77A,77A_28
236,13,7550,77A,77A_28
12617,13,2569,77A,77A_28
237,14,2570,77A,77A_28
12419,14,7550,77A,77A_28
238,15,2571,77A,77A_28
12424,15,2570,77A,77A_28
239,16,2359,77A,77A_28
12438,16,2571,77A,77A_28
240,17,2360,77A,77A_28
12451,17,2359,77A,77A_28
241,18,4348,77A,77A_28
12425,18,2360,77A,77A_28
242,19,4646,77A,77A_28
12432,19,4348,77A,77A_28
243,20,4647,77A,77A_28
12464,20,4646,77A,77A_28
244,21,2346,77A,77A_28
12459,21,4647,77A,77A_28
245,22,4435,77A,77A_28
12426,22,2346,77A,77A_28
246,23,2604,77A,77A_28
12413,23,4435,77A,77A_28
247,24,2605,77A,77A_28
12427,24,2604,77A,77A_28
248,25,2538,77A,77A_28
12439,25,2605,77A,77A_28
249,26,2606,77A,77A_28
12457,26,2538,77A,77A_28
250,27,2607,77A,77A_28
12453,27,2606,77A,77A_28
251,28,2608,77A,77A_28
12454,28,2607,77A,77A_28
252,29,2609,77A,77A_28
12460,29,2608,77A,77A_28
253,30,2610,77A,77A_28
12433,30,2609,77A,77A_28
254,31,2554,77A,77A_28
12414,31,2610,77A,77A_28
255,32,2425,77A,77A_28
12466,32,2554,77A,77A_28
256,33,2426,77A,77A_28
12442,33,2425,77A,77A_28
257,34,2427,77A,77A_28
12420,34,2426,77A,77A_28
258,35,2428,77A,77A_28
12415,35,2427,77A,77A_28
259,36,2429,77A,77A_28
12446,36,2428,77A,77A_28
260,37,2430,77A,77A_28
12585,37,2429,77A,77A_28
261,38,2371,77A,77A_28
12421,38,2430,77A,77A_28
262,39,2372,77A,77A_28
12673,39,2371,77A,77A_28
263,40,2373,77A,77A_28
12447,40,2372,77A,77A_28
264,41,2377,77A,77A_28
12434,41,2373,77A,77A_28
265,42,2378,77A,77A_28
12443,42,2377,77A,77A_28
266,43,2183,77A,77A_28
12455,43,2378,77A,77A_28
267,44,2184,77A,77A_28
12428,44,2183,77A,77A_28
268,45,2185,77A,77A_28
12416,45,2184,77A,77A_28
269,46,7043,77A,77A_28
12435,46,2185,77A,77A_28
270,47,1424,77A,77A_28
12461,47,7043,77A,77A_28
271,48,2186,77A,77A_28
12422,48,1424,77A,77A_28
272,49,2187,77A,77A_28
12458,49,2186,77A,77A_28
273,50,2188,77A,77A_28
12448,50,2187,77A,77A_28
274,51,2189,77A,77A_28
12449,51,2188,77A,77A_28
275,52,1436,77A,77A_28
12444,52,2189,77A,77A_28
276,53,3952,77A,77A_28
12429,53,1436,77A,77A_28
277,54,2190,77A,77A_28
12586,54,3952,77A,77A_28
278,55,4434,77A,77A_28
12440,55,2190,77A,77A_28
279,56,2379,77A,77A_28
12465,56,4434,77A,77A_28
280,57,2380,77A,77A_28
12436,57,2379,77A,77A_28
281,58,2382,77A,77A_28
12430,58,2380,77A,77A_28
282,59,5099,77A,77A_28
12492,59,2382,77A,77A_28
283,60,2383,77A,77A_28
12462,60,5099,77A,77A_28
284,61,2002,77A,77A_28
12450,61,2383,77A,77A_28
285,62,1358,77A,77A_28
12417,62,2002,77A,77A_28
286,63,340,77A,77A_28
12423,63,1358,77A,77A_28
287,64,350,77A,77A_28
12456,64,340,77A,77A_28
288,65,351,77A,77A_28
12445,65,350,77A,77A_28
289,66,352,77A,77A_28
12463,66,351,77A,77A_28
290,67,353,77A,77A_28
12437,67,352,77A,77A_28
291,68,354,77A,77A_28
12441,68,353,77A,77A_28
12431,69,354,77A,77A_28
151,1,395,77A,77A_29
152,2,396,77A,77A_29
153,3,397,77A,77A_29
154,4,398,77A,77A_29
155,5,399,77A,77A_29
156,6,400,77A,77A_29
157,7,4522,77A,77A_29
158,8,1934,77A,77A_29
159,9,2310,77A,77A_29
160,10,2311,77A,77A_29
161,11,2312,77A,77A_29
162,12,2313,77A,77A_29
163,13,2314,77A,77A_29
164,14,2315,77A,77A_29
165,15,2094,77A,77A_29
166,16,1406,77A,77A_29
167,17,1407,77A,77A_29
168,18,1409,77A,77A_29
169,19,2095,77A,77A_29
170,20,2096,77A,77A_29
171,21,2097,77A,77A_29
172,22,2099,77A,77A_29
173,23,2101,77A,77A_29
174,24,2102,77A,77A_29
175,25,2103,77A,77A_29
176,26,2332,77A,77A_29
177,27,2333,77A,77A_29
178,28,2334,77A,77A_29
179,29,4662,77A,77A_29
180,30,2335,77A,77A_29
181,31,2336,77A,77A_29
182,32,2337,77A,77A_29
183,33,2339,77A,77A_29
184,34,2420,77A,77A_29
185,35,2421,77A,77A_29
186,36,2423,77A,77A_29
187,37,2424,77A,77A_29
188,38,2447,77A,77A_29
189,39,5133,77A,77A_29
190,40,2596,77A,77A_29
191,41,2611,77A,77A_29
192,42,2602,77A,77A_29
193,43,2613,77A,77A_29
194,44,2614,77A,77A_29
195,45,2615,77A,77A_29
196,46,2535,77A,77A_29
197,47,2536,77A,77A_29
198,48,2616,77A,77A_29
199,49,2617,77A,77A_29
200,50,2557,77A,77A_29
201,51,4436,77A,77A_29
202,52,5008,77A,77A_29
203,53,4640,77A,77A_29
204,54,4347,77A,77A_29
205,55,2349,77A,77A_29
206,56,2351,77A,77A_29
207,57,2558,77A,77A_29
208,58,2559,77A,77A_29
209,59,2560,77A,77A_29
210,60,2561,77A,77A_29
211,61,2562,77A,77A_29
212,62,2564,77A,77A_29
213,63,4927,77A,77A_29
214,64,4928,77A,77A_29
215,65,2352,77A,77A_29
216,66,2573,77A,77A_29
217,67,2574,77A,77A_29
218,68,2575,77A,77A_29
219,69,4929,77A,77A_29
220,70,7460,77A,77A_29
221,71,4930,77A,77A_29
222,72,4931,77A,77A_29
223,73,7459,77A,77A_29
7740,1,4713,77X,77X_61
7741,2,4714,77X,77X_61
7742,3,4960,77X,77X_61
7743,4,4932,77X,77X_61
7744,5,4933,77X,77X_61
7745,6,2590,77X,77X_61
7746,7,2591,77X,77X_61
7747,8,2592,77X,77X_61
7748,9,2357,77X,77X_61
7749,10,2566,77X,77X_61
7750,11,2568,77X,77X_61
12850,11,2567,77X,77X_61
7751,12,2569,77X,77X_61
12864,12,2568,77X,77X_61
7752,13,2570,77X,77X_61
12865,13,2569,77X,77X_61
7753,14,7222,77X,77X_61
12845,14,2570,77X,77X_61
7754,15,6170,77X,77X_61
12835,15,7222,77X,77X_61
7755,16,5023,77X,77X_61
12840,16,6170,77X,77X_61
7756,17,5024,77X,77X_61
12830,17,5023,77X,77X_61
7757,18,5161,77X,77X_61
12862,18,5024,77X,77X_61
7758,19,5162,77X,77X_61
12846,19,5161,77X,77X_61
7759,20,4880,77X,77X_61
12866,20,5162,77X,77X_61
7760,21,2606,77X,77X_61
12867,21,4880,77X,77X_61
7761,22,2607,77X,77X_61
12868,22,2606,77X,77X_61
7762,23,2608,77X,77X_61
12858,23,2607,77X,77X_61
7763,24,2609,77X,77X_61
12855,24,2608,77X,77X_61
7764,25,2610,77X,77X_61
12869,25,2609,77X,77X_61
7765,26,2554,77X,77X_61
12841,26,2610,77X,77X_61
7766,27,2425,77X,77X_61
12831,27,2554,77X,77X_61
7767,28,2426,77X,77X_61
12870,28,2425,77X,77X_61
7768,29,2427,77X,77X_61
12847,29,2426,77X,77X_61
7769,30,2428,77X,77X_61
12871,30,2427,77X,77X_61
7770,31,2429,77X,77X_61
12872,31,2428,77X,77X_61
7771,32,2430,77X,77X_61
12873,32,2429,77X,77X_61
7772,33,2371,77X,77X_61
12874,33,2430,77X,77X_61
7773,34,2372,77X,77X_61
12859,34,2371,77X,77X_61
7774,35,2373,77X,77X_61
12856,35,2372,77X,77X_61
7775,36,1424,77X,77X_61
12842,36,2373,77X,77X_61
7776,37,2190,77X,77X_61
12861,37,1424,77X,77X_61
7777,38,4434,77X,77X_61
12851,38,2190,77X,77X_61
7778,39,2379,77X,77X_61
12836,39,4434,77X,77X_61
7779,40,2380,77X,77X_61
12832,40,2379,77X,77X_61
7780,41,2382,77X,77X_61
12875,41,2380,77X,77X_61
7781,42,5099,77X,77X_61
12876,42,2382,77X,77X_61
7782,43,2383,77X,77X_61
12877,43,5099,77X,77X_61
7783,44,2002,77X,77X_61
12837,44,2383,77X,77X_61
7784,45,1358,77X,77X_61
12878,45,2002,77X,77X_61
7785,46,5192,77X,77X_61
12848,46,1358,77X,77X_61
7786,47,350,77X,77X_61
12879,47,5192,77X,77X_61
7787,48,2809,77X,77X_61
12838,48,350,77X,77X_61
7788,49,2810,77X,77X_61
12852,49,2809,77X,77X_61
7789,50,750,77X,77X_61
12880,50,2810,77X,77X_61
7790,51,751,77X,77X_61
12843,51,750,77X,77X_61
7791,52,752,77X,77X_61
12833,52,751,77X,77X_61
7792,53,753,77X,77X_61
12849,53,752,77X,77X_61
7793,54,754,77X,77X_61
12839,54,753,77X,77X_61
7794,55,755,77X,77X_61
12881,55,754,77X,77X_61
7795,56,756,77X,77X_61
12882,56,755,77X,77X_61
7796,57,757,77X,77X_61
12883,57,756,77X,77X_61
7797,58,758,77X,77X_61
12857,58,757,77X,77X_61
7798,59,759,77X,77X_61
12860,59,758,77X,77X_61
7799,60,760,77X,77X_61
12863,60,759,77X,77X_61
7800,61,761,77X,77X_61
12884,61,760,77X,77X_61
7801,62,762,77X,77X_61
12844,62,761,77X,77X_61
7802,63,763,77X,77X_61
12885,63,762,77X,77X_61
7803,64,4952,77X,77X_61
12886,64,763,77X,77X_61
12834,65,4952,77X,77X_61
6529,1,326,79,79_10
6530,2,1443,79,79_10
6531,3,1444,79,79_10
6532,4,1445,79,79_10
6533,5,4407,79,79_10
6534,6,2637,79,79_10
6535,7,2638,79,79_10
6536,8,2640,79,79_10
6537,9,2641,79,79_10
6538,10,2643,79,79_10
6539,11,2644,79,79_10
6540,12,2645,79,79_10
6541,13,2646,79,79_10
6542,14,2647,79,79_10
6543,15,2648,79,79_10
6544,16,2649,79,79_10
6545,17,2650,79,79_10
6546,18,2652,79,79_10
6547,19,2653,79,79_10
6548,20,2654,79,79_10
6549,21,2655,79,79_10
6550,22,2656,79,79_10
6551,23,2657,79,79_10
6552,24,2658,79,79_10
6553,25,2659,79,79_10
6554,26,2660,79,79_10
6555,27,2661,79,79_10
6556,28,2662,79,79_10
6557,29,2909,79,79_10
6558,30,2906,79,79_10
6559,31,2907,79,79_10
6560,32,2908,79,79_10
6433,1,2670,79,79_11
6434,2,2910,79,79_11
6435,3,2911,79,79_11
6436,4,7507,79,79_11
6437,5,2663,79,79_11
6438,6,2664,79,79_11
6439,7,2665,79,79_11
6440,8,2666,79,79_11
6441,9,2667,79,79_11
6442,10,2696,79,79_11
6443,11,2697,79,79_11
6444,12,2700,79,79_11
6445,13,2701,79,79_11
6446,14,2702,79,79_11
6447,15,2703,79,79_11
6448,16,2704,79,79_11
6449,17,2706,79,79_11
6450,18,6070,79,79_11
6451,19,2708,79,79_11
6452,20,5134,79,79_11
6453,21,2718,79,79_11
6454,22,2719,79,79_11
6455,23,7435,79,79_11
6456,24,2722,79,79_11
6457,25,4413,79,79_11
6458,26,1476,79,79_11
6459,27,7453,79,79_11
6460,28,1480,79,79_11
6461,29,2912,79,79_11
6462,30,1358,79,79_11
6463,31,326,79,79_11
6464,1,326,79A,79A_27
6465,2,1443,79A,79A_27
6466,3,1444,79A,79A_27
6467,4,1445,79A,79A_27
6468,5,4407,79A,79A_27
6469,6,2637,79A,79A_27
6470,7,2638,79A,79A_27
6471,8,2721,79A,79A_27
6472,9,7012,79A,79A_27
6473,10,2644,79A,79A_27
6474,11,2645,79A,79A_27
6475,12,2646,79A,79A_27
6476,13,2647,79A,79A_27
6477,14,2648,79A,79A_27
6478,15,2649,79A,79A_27
6479,16,2650,79A,79A_27
6480,17,2652,79A,79A_27
6481,18,2653,79A,79A_27
6482,19,2654,79A,79A_27
6483,20,2655,79A,79A_27
6484,21,2656,79A,79A_27
6485,22,2657,79A,79A_27
6486,23,2658,79A,79A_27
6487,24,2659,79A,79A_27
6488,25,2660,79A,79A_27
6489,26,2661,79A,79A_27
6490,27,2662,79A,79A_27
6491,28,2909,79A,79A_27
6492,29,6020,79A,79A_27
6493,30,6023,79A,79A_27
6494,31,6026,79A,79A_27
6495,32,6027,79A,79A_27
6496,33,6029,79A,79A_27
6497,1,6030,79A,79A_28
6498,2,6028,79A,79A_28
6499,3,6025,79A,79A_28
6500,4,6024,79A,79A_28
6501,5,6021,79A,79A_28
6502,6,7507,79A,79A_28
6503,7,2663,79A,79A_28
6504,8,2664,79A,79A_28
6505,9,2665,79A,79A_28
6506,10,2666,79A,79A_28
6507,11,2667,79A,79A_28
6508,12,2696,79A,79A_28
6509,13,2697,79A,79A_28
6510,14,2700,79A,79A_28
6511,15,2701,79A,79A_28
6512,16,2702,79A,79A_28
6513,17,2703,79A,79A_28
6514,18,2704,79A,79A_28
6515,19,2706,79A,79A_28
6516,20,6070,79A,79A_28
6517,21,2708,79A,79A_28
6518,22,5134,79A,79A_28
6519,23,2718,79A,79A_28
6520,24,7435,79A,79A_28
6521,25,2722,79A,79A_28
6522,26,4413,79A,79A_28
6523,27,1476,79A,79A_28
6524,28,7453,79A,79A_28
6525,29,1480,79A,79A_28
6526,30,2912,79A,79A_28
6527,31,1358,79A,79A_28
6528,32,326,79A,79A_28
8617,1,1174,7A,7A_86
8618,2,4725,7A,7A_86
8619,3,273,7A,7A_86
8620,4,405,7A,7A_86
8621,5,408,7A,7A_86
8622,6,409,7A,7A_86
8623,7,410,7A,7A_86
8624,8,411,7A,7A_86
8625,9,412,7A,7A_86
8626,10,413,7A,7A_86
8627,11,414,7A,7A_86
8628,12,415,7A,7A_86
8629,13,416,7A,7A_86
8630,14,417,7A,7A_86
8631,15,418,7A,7A_86
8632,16,419,7A,7A_86
8633,17,420,7A,7A_86
8634,18,421,7A,7A_86
8635,19,422,7A,7A_86
8636,20,423,7A,7A_86
8637,21,424,7A,7A_86
8638,22,425,7A,7A_86
8639,23,426,7A,7A_86
8640,24,427,7A,7A_86
8641,25,428,7A,7A_86
8642,26,429,7A,7A_86
8643,27,3032,7A,7A_86
8644,28,3033,7A,7A_86
8645,29,3034,7A,7A_86
8646,30,3036,7A,7A_86
8647,31,3037,7A,7A_86
8648,32,3038,7A,7A_86
8649,33,3039,7A,7A_86
8650,34,3040,7A,7A_86
8651,35,3041,7A,7A_86
8652,36,2035,7A,7A_86
12887,36,3042,7A,7A_86
8653,37,2036,7A,7A_86
12828,37,2035,7A,7A_86
8654,38,2040,7A,7A_86
12888,38,2036,7A,7A_86
8655,39,3047,7A,7A_86
